"season","region","H3_shannon_entropy_res","h3_vs_h1","iva_vs_ivb","h3_vs_total_flu","h1_vs_total_flu","ivb_vs_iva","H3_cum_intensity","H1_cum_intensity","IVB_cum_intensity","H3_max_Rt","H3_max_intensity","H1_max_intensity","IVB_max_intensity","dom_type","prior_dom_type_national","H3_season_duration","peak_diff","peak_diff_median","H3_onset_index_week","H3_epi_size_prior","H1_epi_size_prior","IVB_epi_size_prior","H3_onset_week","H3_peak_week","year.new","HA_mean_lbi_lag1","HA_mean_lbi_lag2","HA_mean_lbi","NA_mean_lbi_lag1","NA_mean_lbi_lag2","NA_mean_lbi","usa_bhatt_ep_mean","usa_wolf_ep_mean","HA_koel_lag1","HA_stem_ep_lag1","HA_titer_tree_lag1","HA_wolf_lag1","HA_wolf_nonepitope_lag1","HA_std_lbi_lag1","NA_bhatt_ep_lag1","NA_bhatt_nonepitope_lag1","NA_krammer_ep_lag1","NA_std_lbi_lag1","ha_lbi_shannon_lag1","na_lbi_shannon_lag1","HA_koel_lag2","HA_stem_ep_lag2","HA_titer_tree_lag2","HA_wolf_lag2","HA_wolf_nonepitope_lag2","HA_std_lbi_lag2","NA_bhatt_ep_lag2","NA_bhatt_nonepitope_lag2","NA_krammer_ep_lag2","NA_std_lbi_lag2","ha_lbi_shannon_lag2","na_lbi_shannon_lag2","HA_std_lbi","NA_std_lbi","ha_lbi_shannon","na_lbi_shannon","total_b","total_a","total_h3","total_h1","total_specimens","total_flu","onset_days_from_Oct1","peak_days_from_Oct1","onset_timing_sd","peak_timing_sd","adult_18_49_vac_cov","adult_65_vac_cov","vac_combined","vac_cov_combined","weighted_VE","adult_18_49_vac_cov_prior","adult_65_vac_cov_prior","vac_combined_prior","vac_cov_combined_prior","weighted_VE_prior_season","pred","model","dataType","object","resid"
"1999-2000","Region 4",0.556598902359697,0.990634375170458,0.997714285714286,0.988370068027211,0.00842993197278911,0.00228571428571429,60.9356212264334,0.548892431706466,0.132745881765844,1.28481515541985,13.019961979543,0.123330861209464,0.0257791235432989,"H3","H3",22,49,49,5.62695,44.3342318159856,0,19.6736580005886,1999-11-07,1999-12-26,1999,1.94202,1.57098,1.89696,1.36082,1.12538,1.2075,10.9459459459459,9.50632911392405,0.11,0.37,0.414,4.424,4.826,1.49836,10.44,0.5,3.71,0.88984,0.419969635783951,0.273703440699326,0.62,0.166,1.344,8.528,4.1,0.79558,10.958,0.63,3.908,0.54486,0.329295582944927,0.224990731572313,1.39296,0.86574,0.459776625081847,0.265805922845695,10,4365,4324.11904761905,36.8809523809524,23098,4375,37,86,4.20647648804132,6.17341972581738,17.1,64.4,4.7533042368,0.110124,43.1632,16.4,65.7,3.7011438,0.107748,34.35,6.95319696500137,"Lasso","Training","lasso",6.06676501454161
"1999-2000","Region 5",0.517573510109184,0.959564892289981,0.995587424158853,0.955330739428249,0.0352925369093127,0.00441257584114727,31.2531464572536,0.85092881671721,0.207717881905396,1.65202990809329,5.30802098882307,0.388281591195993,0.113952206111868,"H3","H3",28,56,49,6.37892,61.4634903388422,1.70115307892911,14.5218879295397,1999-11-07,2000-01-02,1999,1.94202,1.57098,1.89696,1.36082,1.12538,1.2075,10.9459459459459,9.50632911392405,0.11,0.37,0.414,4.424,4.826,1.49836,10.44,0.5,3.71,0.88984,0.419969635783951,0.273703440699326,0.62,0.166,1.344,8.528,4.1,0.79558,10.958,0.63,3.908,0.54486,0.329295582944927,0.224990731572313,1.39296,0.86574,0.459776625081847,0.265805922845695,8,1805,1732.01463058342,63.9853694165838,13642,1813,37,93,4.20647648804132,6.17341972581738,17.1,64.4,4.7533042368,0.110124,43.1632,16.4,65.7,3.7011438,0.107748,34.35,10.293063828951,"Conditional
Random Forest","Training","party RF",-4.98504284012797
"1999-2000","Region 5",0.517573510109184,0.959564892289981,0.995587424158853,0.955330739428249,0.0352925369093127,0.00441257584114727,31.2531464572536,0.85092881671721,0.207717881905396,1.65202990809329,5.30802098882307,0.388281591195993,0.113952206111868,"H3","H3",28,56,49,6.37892,61.4634903388422,1.70115307892911,14.5218879295397,1999-11-07,2000-01-02,1999,1.94202,1.57098,1.89696,1.36082,1.12538,1.2075,10.9459459459459,9.50632911392405,0.11,0.37,0.414,4.424,4.826,1.49836,10.44,0.5,3.71,0.88984,0.419969635783951,0.273703440699326,0.62,0.166,1.344,8.528,4.1,0.79558,10.958,0.63,3.908,0.54486,0.329295582944927,0.224990731572313,1.39296,0.86574,0.459776625081847,0.265805922845695,8,1805,1732.01463058342,63.9853694165838,13642,1813,37,93,4.20647648804132,6.17341972581738,17.1,64.4,4.7533042368,0.110124,43.1632,16.4,65.7,3.7011438,0.107748,34.35,6.77274507862197,"Lasso","Training","lasso",-1.4647240897989
"1999-2000","Region 6",0.794728019020426,0.845737373737374,0.989208633093525,0.836610711430855,0.113029576338929,0.0107913669064748,27.8930430435353,1.14886873588914,0.098514594631048,1.87921006200525,5.87172005333945,0.447398413906596,0.098514594631048,"H3","H3",16,49,49,6.06145,30.8885571726821,0,19.8275730037936,1999-11-07,1999-12-26,1999,1.94202,1.57098,1.89696,1.36082,1.12538,1.2075,10.9459459459459,9.50632911392405,0.11,0.37,0.414,4.424,4.826,1.49836,10.44,0.5,3.71,0.88984,0.419969635783951,0.273703440699326,0.62,0.166,1.344,8.528,4.1,0.79558,10.958,0.63,3.908,0.54486,0.329295582944927,0.224990731572313,1.39296,0.86574,0.459776625081847,0.265805922845695,3,275,232.577777777778,31.4222222222222,3378,278,37,86,4.20647648804132,6.17341972581738,17.1,64.4,4.7533042368,0.110124,43.1632,16.4,65.7,3.7011438,0.107748,34.35,10.3651674269025,"Conditional
Random Forest","Training","party RF",-4.49344737356307
"1999-2000","Region 6",0.794728019020426,0.845737373737374,0.989208633093525,0.836610711430855,0.113029576338929,0.0107913669064748,27.8930430435353,1.14886873588914,0.098514594631048,1.87921006200525,5.87172005333945,0.447398413906596,0.098514594631048,"H3","H3",16,49,49,6.06145,30.8885571726821,0,19.8275730037936,1999-11-07,1999-12-26,1999,1.94202,1.57098,1.89696,1.36082,1.12538,1.2075,10.9459459459459,9.50632911392405,0.11,0.37,0.414,4.424,4.826,1.49836,10.44,0.5,3.71,0.88984,0.419969635783951,0.273703440699326,0.62,0.166,1.344,8.528,4.1,0.79558,10.958,0.63,3.908,0.54486,0.329295582944927,0.224990731572313,1.39296,0.86574,0.459776625081847,0.265805922845695,3,275,232.577777777778,31.4222222222222,3378,278,37,86,4.20647648804132,6.17341972581738,17.1,64.4,4.7533042368,0.110124,43.1632,16.4,65.7,3.7011438,0.107748,34.35,7.00808616859423,"Lasso","Training","lasso",-1.13636611525478
"1999-2000","Region 7",0.943418264102116,0.983265379273265,0.985429820301117,0.968939026005563,0.00726301381959468,0.014570179698883,50.6792603964567,0.560621379902851,0.442829666934641,1.85308909582182,14.0340808392857,0.326373973006645,0.0684261801802654,"H3","H3",23,49,49,5.87126,45.7200461283146,0.148519357943656,13.5296403823442,1999-11-07,1999-12-26,1999,1.94202,1.57098,1.89696,1.36082,1.12538,1.2075,10.9459459459459,9.50632911392405,0.11,0.37,0.414,4.424,4.826,1.49836,10.44,0.5,3.71,0.88984,0.419969635783951,0.273703440699326,0.62,0.166,1.344,8.528,4.1,0.79558,10.958,0.63,3.908,0.54486,0.329295582944927,0.224990731572313,1.39296,0.86574,0.459776625081847,0.265805922845695,30,2029,1995.04545454545,14.9545454545455,21753,2059,37,86,4.20647648804132,6.17341972581738,17.1,64.4,4.7533042368,0.110124,43.1632,16.4,65.7,3.7011438,0.107748,34.35,10.3229537591037,"Conditional
Random Forest","Training","party RF",3.71112708018205
"1999-2000","Region 7",0.943418264102116,0.983265379273265,0.985429820301117,0.968939026005563,0.00726301381959468,0.014570179698883,50.6792603964567,0.560621379902851,0.442829666934641,1.85308909582182,14.0340808392857,0.326373973006645,0.0684261801802654,"H3","H3",23,49,49,5.87126,45.7200461283146,0.148519357943656,13.5296403823442,1999-11-07,1999-12-26,1999,1.94202,1.57098,1.89696,1.36082,1.12538,1.2075,10.9459459459459,9.50632911392405,0.11,0.37,0.414,4.424,4.826,1.49836,10.44,0.5,3.71,0.88984,0.419969635783951,0.273703440699326,0.62,0.166,1.344,8.528,4.1,0.79558,10.958,0.63,3.908,0.54486,0.329295582944927,0.224990731572313,1.39296,0.86574,0.459776625081847,0.265805922845695,30,2029,1995.04545454545,14.9545454545455,21753,2059,37,86,4.20647648804132,6.17341972581738,17.1,64.4,4.7533042368,0.110124,43.1632,16.4,65.7,3.7011438,0.107748,34.35,6.93991480057949,"Lasso","Training","lasso",7.09416603870623
"1999-2000","Region 8",0.836864305664133,0.939960571582147,0.986700443318556,0.927459512682067,0.0554410572989334,0.013299556681444,51.2204234197832,2.01313737683995,0.295629230013147,1.47160289234914,16.0416937453293,0.534723124844309,0.073252406165532,"H3","H3",23,49,49,5.15496,40.9408210361962,0,5.31503048936757,1999-10-31,1999-12-19,1999,1.94202,1.57098,1.89696,1.36082,1.12538,1.2075,10.9459459459459,9.50632911392405,0.11,0.37,0.414,4.424,4.826,1.49836,10.44,0.5,3.71,0.88984,0.419969635783951,0.273703440699326,0.62,0.166,1.344,8.528,4.1,0.79558,10.958,0.63,3.908,0.54486,0.329295582944927,0.224990731572313,1.39296,0.86574,0.459776625081847,0.265805922845695,21,1558,1464.45857052498,87.5414294750158,9964,1579,30,79,4.20647648804132,6.17341972581738,17.1,64.4,4.7533042368,0.110124,43.1632,16.4,65.7,3.7011438,0.107748,34.35,10.2596984413957,"Conditional
Random Forest","Training","party RF",5.78199530393363
"1999-2000","Region 8",0.836864305664133,0.939960571582147,0.986700443318556,0.927459512682067,0.0554410572989334,0.013299556681444,51.2204234197832,2.01313737683995,0.295629230013147,1.47160289234914,16.0416937453293,0.534723124844309,0.073252406165532,"H3","H3",23,49,49,5.15496,40.9408210361962,0,5.31503048936757,1999-10-31,1999-12-19,1999,1.94202,1.57098,1.89696,1.36082,1.12538,1.2075,10.9459459459459,9.50632911392405,0.11,0.37,0.414,4.424,4.826,1.49836,10.44,0.5,3.71,0.88984,0.419969635783951,0.273703440699326,0.62,0.166,1.344,8.528,4.1,0.79558,10.958,0.63,3.908,0.54486,0.329295582944927,0.224990731572313,1.39296,0.86574,0.459776625081847,0.265805922845695,21,1558,1464.45857052498,87.5414294750158,9964,1579,30,79,4.20647648804132,6.17341972581738,17.1,64.4,4.7533042368,0.110124,43.1632,16.4,65.7,3.7011438,0.107748,34.35,6.83098230267586,"Lasso","Training","lasso",9.21071144265342
"1999-2000","Region 9",0.682655214228694,0.922702702702703,0.986666666666667,0.9104,0.0327111111111111,0.0133333333333333,65.5395044953845,1.10494940507794,0.415932956073581,1.41403628774743,15.1677638711763,0.26101368642721,0.0530255927221077,"H3","H3",22,56,49,5.47644,41.7713049818828,1.43661297801026,8.85629312994844,1999-10-31,1999-12-26,1999,1.94202,1.57098,1.89696,1.36082,1.12538,1.2075,10.9459459459459,9.50632911392405,0.11,0.37,0.414,4.424,4.826,1.49836,10.44,0.5,3.71,0.88984,0.419969635783951,0.273703440699326,0.62,0.166,1.344,8.528,4.1,0.79558,10.958,0.63,3.908,0.54486,0.329295582944927,0.224990731572313,1.39296,0.86574,0.459776625081847,0.265805922845695,15,1110,1024.2,36.8,11125,1125,30,86,4.20647648804132,6.17341972581738,17.1,64.4,4.7533042368,0.110124,43.1632,16.4,65.7,3.7011438,0.107748,34.35,10.4444931059205,"Conditional
Random Forest","Training","party RF",4.72327076525576
"1999-2000","Region 9",0.682655214228694,0.922702702702703,0.986666666666667,0.9104,0.0327111111111111,0.0133333333333333,65.5395044953845,1.10494940507794,0.415932956073581,1.41403628774743,15.1677638711763,0.26101368642721,0.0530255927221077,"H3","H3",22,56,49,5.47644,41.7713049818828,1.43661297801026,8.85629312994844,1999-10-31,1999-12-26,1999,1.94202,1.57098,1.89696,1.36082,1.12538,1.2075,10.9459459459459,9.50632911392405,0.11,0.37,0.414,4.424,4.826,1.49836,10.44,0.5,3.71,0.88984,0.419969635783951,0.273703440699326,0.62,0.166,1.344,8.528,4.1,0.79558,10.958,0.63,3.908,0.54486,0.329295582944927,0.224990731572313,1.39296,0.86574,0.459776625081847,0.265805922845695,15,1110,1024.2,36.8,11125,1125,30,86,4.20647648804132,6.17341972581738,17.1,64.4,4.7533042368,0.110124,43.1632,16.4,65.7,3.7011438,0.107748,34.35,6.91788027691791,"Lasso","Training","lasso",8.24988359425836
"2000-2001","Region 1",NA,0.0064603876232574,0.483240223463687,0.00312191915872494,0.480118304304962,0.516759776536313,0.112352182037569,23.7444191587835,23.9877638269421,0,0.112352182037569,5.1693440299068,3.462119835401,"H1","H3",1,NA,NA,NA,46.9154600390925,0.130678016718795,0.207196456923009,NA,2001-02-18,2000,1.89696,1.94202,1.75684,1.2075,1.36082,0.91064,10.94595,9.506329,0.098,0.27,0.174,4.546,5.182,1.39296,3.55,0.922,0.722,0.86574,0.459776625081847,0.265805922845695,0.112,0.376,0.51,5.83,4.728,1.49836,11.64,0.88,3.892,0.88984,0.419969635783951,0.273703440699326,1.56978,0.47344,0.406121014160847,0.221335179631023,185,173,1.11764705882353,171.882352941176,2445,358,NA,140,NA,37.4970369199725,15.1,63.1,4.1126328592,0.095281,43.1632,17.1,64.4,4.7533042368,0.110124,43.1632,0.605590861416269,"Conditional
Random Forest","Training","party RF",-0.4932386793787
"2000-2001","Region 1",NA,0.0064603876232574,0.483240223463687,0.00312191915872494,0.480118304304962,0.516759776536313,0.112352182037569,23.7444191587835,23.9877638269421,0,0.112352182037569,5.1693440299068,3.462119835401,"H1","H3",1,NA,NA,NA,46.9154600390925,0.130678016718795,0.207196456923009,NA,2001-02-18,2000,1.89696,1.94202,1.75684,1.2075,1.36082,0.91064,10.94595,9.506329,0.098,0.27,0.174,4.546,5.182,1.39296,3.55,0.922,0.722,0.86574,0.459776625081847,0.265805922845695,0.112,0.376,0.51,5.83,4.728,1.49836,11.64,0.88,3.892,0.88984,0.419969635783951,0.273703440699326,1.56978,0.47344,0.406121014160847,0.221335179631023,185,173,1.11764705882353,171.882352941176,2445,358,NA,140,NA,37.4970369199725,15.1,63.1,4.1126328592,0.095281,43.1632,17.1,64.4,4.7533042368,0.110124,43.1632,0.957632557318974,"Lasso","Training","lasso",-0.845280375281405
"2000-2001","Region 2",NA,0.0992483086945628,0.369879518072289,0.0367099165894347,0.325940685820204,0.630120481927711,0.750317914344386,9.08974701749246,14.4656944909466,0,0.302380968163714,3.16492413883257,2.90479338769565,"H1","H3",7,NA,NA,NA,32.9568641455956,2.61579054414231,0.279805101709391,NA,2001-02-11,2000,1.89696,1.94202,1.75684,1.2075,1.36082,0.91064,10.94595,9.506329,0.098,0.27,0.174,4.546,5.182,1.39296,3.55,0.922,0.722,0.86574,0.459776625081847,0.265805922845695,0.112,0.376,0.51,5.83,4.728,1.49836,11.64,0.88,3.892,0.88984,0.419969635783951,0.273703440699326,1.56978,0.47344,0.406121014160847,0.221335179631023,523,307,30.4692307692308,270.530769230769,10766,830,NA,133,NA,37.4970369199725,15.1,63.1,4.1126328592,0.095281,43.1632,17.1,64.4,4.7533042368,0.110124,43.1632,1.40951077833298,"Conditional
Random Forest","Training","party RF",-1.10712981016927
"2000-2001","Region 2",NA,0.0992483086945628,0.369879518072289,0.0367099165894347,0.325940685820204,0.630120481927711,0.750317914344386,9.08974701749246,14.4656944909466,0,0.302380968163714,3.16492413883257,2.90479338769565,"H1","H3",7,NA,NA,NA,32.9568641455956,2.61579054414231,0.279805101709391,NA,2001-02-11,2000,1.89696,1.94202,1.75684,1.2075,1.36082,0.91064,10.94595,9.506329,0.098,0.27,0.174,4.546,5.182,1.39296,3.55,0.922,0.722,0.86574,0.459776625081847,0.265805922845695,0.112,0.376,0.51,5.83,4.728,1.49836,11.64,0.88,3.892,0.88984,0.419969635783951,0.273703440699326,1.56978,0.47344,0.406121014160847,0.221335179631023,523,307,30.4692307692308,270.530769230769,10766,830,NA,133,NA,37.4970369199725,15.1,63.1,4.1126328592,0.095281,43.1632,17.1,64.4,4.7533042368,0.110124,43.1632,2.5980558050016,"Lasso","Training","lasso",-2.29567483683788
"2000-2001","Region 3",NA,0.00540540540540541,0.587923728813559,0.00317796610169492,0.576271186440678,0.412076271186441,0.111493885140537,17.4011065245877,10.8298391752271,0,0.111493885140537,3.10487826615659,1.90286819153324,"H1","H3",1,NA,NA,NA,40.6018442008917,1.38434068924307,0.409178256423711,NA,2001-01-28,2000,1.89696,1.94202,1.75684,1.2075,1.36082,0.91064,10.94595,9.506329,0.098,0.27,0.174,4.546,5.182,1.39296,3.55,0.922,0.722,0.86574,0.459776625081847,0.265805922845695,0.112,0.376,0.51,5.83,4.728,1.49836,11.64,0.88,3.892,0.88984,0.419969635783951,0.273703440699326,1.56978,0.47344,0.406121014160847,0.221335179631023,389,555,3,544,11511,944,NA,119,NA,37.4970369199725,15.1,63.1,4.1126328592,0.095281,43.1632,17.1,64.4,4.7533042368,0.110124,43.1632,0.439300383613315,"Conditional
Random Forest","Training","party RF",-0.327806498472778
"2000-2001","Region 3",NA,0.00540540540540541,0.587923728813559,0.00317796610169492,0.576271186440678,0.412076271186441,0.111493885140537,17.4011065245877,10.8298391752271,0,0.111493885140537,3.10487826615659,1.90286819153324,"H1","H3",1,NA,NA,NA,40.6018442008917,1.38434068924307,0.409178256423711,NA,2001-01-28,2000,1.89696,1.94202,1.75684,1.2075,1.36082,0.91064,10.94595,9.506329,0.098,0.27,0.174,4.546,5.182,1.39296,3.55,0.922,0.722,0.86574,0.459776625081847,0.265805922845695,0.112,0.376,0.51,5.83,4.728,1.49836,11.64,0.88,3.892,0.88984,0.419969635783951,0.273703440699326,1.56978,0.47344,0.406121014160847,0.221335179631023,389,555,3,544,11511,944,NA,119,NA,37.4970369199725,15.1,63.1,4.1126328592,0.095281,43.1632,17.1,64.4,4.7533042368,0.110124,43.1632,1.67005887182807,"Lasso","Training","lasso",-1.55856498668753
"2000-2001","Region 4",NA,0.00919742897158863,0.606112054329372,0.00557467256851807,0.597990692456949,0.393887945670628,0.376569979413937,25.8440519609086,15.6109921642318,0,0.158127793099121,5.12989310756183,2.21621560737926,"H1","H3",4,NA,NA,NA,60.9356212264334,0.548892431706466,0.132745881765844,NA,2000-12-31,2000,1.89696,1.94202,1.75684,1.2075,1.36082,0.91064,10.94595,9.506329,0.098,0.27,0.174,4.546,5.182,1.39296,3.55,0.922,0.722,0.86574,0.459776625081847,0.265805922845695,0.112,0.376,0.51,5.83,4.728,1.49836,11.64,0.88,3.892,0.88984,0.419969635783951,0.273703440699326,1.56978,0.47344,0.406121014160847,0.221335179631023,928,1428,13.1339285714286,1408.86607142857,18896,2356,NA,91,NA,37.4970369199725,15.1,63.1,4.1126328592,0.095281,43.1632,17.1,64.4,4.7533042368,0.110124,43.1632,0.436601614696514,"Conditional
Random Forest","Training","party RF",-0.278473821597393
"2000-2001","Region 4",NA,0.00919742897158863,0.606112054329372,0.00557467256851807,0.597990692456949,0.393887945670628,0.376569979413937,25.8440519609086,15.6109921642318,0,0.158127793099121,5.12989310756183,2.21621560737926,"H1","H3",4,NA,NA,NA,60.9356212264334,0.548892431706466,0.132745881765844,NA,2000-12-31,2000,1.89696,1.94202,1.75684,1.2075,1.36082,0.91064,10.94595,9.506329,0.098,0.27,0.174,4.546,5.182,1.39296,3.55,0.922,0.722,0.86574,0.459776625081847,0.265805922845695,0.112,0.376,0.51,5.83,4.728,1.49836,11.64,0.88,3.892,0.88984,0.419969635783951,0.273703440699326,1.56978,0.47344,0.406121014160847,0.221335179631023,928,1428,13.1339285714286,1408.86607142857,18896,2356,NA,91,NA,37.4970369199725,15.1,63.1,4.1126328592,0.095281,43.1632,17.1,64.4,4.7533042368,0.110124,43.1632,0.617940232321239,"Lasso","Training","lasso",-0.459812439222118
"2000-2001","Region 5",NA,0.0478698580640891,0.630434782608696,0.0301788235621431,0.582864654698727,0.369565217391304,0.720327587651194,16.6886022042167,9.76869159199847,0,0.266013819627679,3.29661493706787,1.44348819729599,"H1","H3",11,NA,NA,NA,31.2531464572536,0.85092881671721,0.207717881905396,NA,2001-02-18,2000,1.89696,1.94202,1.75684,1.2075,1.36082,0.91064,10.94595,9.506329,0.098,0.27,0.174,4.546,5.182,1.39296,3.55,0.922,0.722,0.86574,0.459776625081847,0.265805922845695,0.112,0.376,0.51,5.83,4.728,1.49836,11.64,0.88,3.892,0.88984,0.419969635783951,0.273703440699326,1.56978,0.47344,0.406121014160847,0.221335179631023,595,1015,48.5879059350504,938.41209406495,13204,1610,NA,140,NA,37.4970369199725,15.1,63.1,4.1126328592,0.095281,43.1632,17.1,64.4,4.7533042368,0.110124,43.1632,0.490238956105841,"Conditional
Random Forest","Training","party RF",-0.224225136478162
"2000-2001","Region 5",NA,0.0478698580640891,0.630434782608696,0.0301788235621431,0.582864654698727,0.369565217391304,0.720327587651194,16.6886022042167,9.76869159199847,0,0.266013819627679,3.29661493706787,1.44348819729599,"H1","H3",11,NA,NA,NA,31.2531464572536,0.85092881671721,0.207717881905396,NA,2001-02-18,2000,1.89696,1.94202,1.75684,1.2075,1.36082,0.91064,10.94595,9.506329,0.098,0.27,0.174,4.546,5.182,1.39296,3.55,0.922,0.722,0.86574,0.459776625081847,0.265805922845695,0.112,0.376,0.51,5.83,4.728,1.49836,11.64,0.88,3.892,0.88984,0.419969635783951,0.273703440699326,1.56978,0.47344,0.406121014160847,0.221335179631023,595,1015,48.5879059350504,938.41209406495,13204,1610,NA,140,NA,37.4970369199725,15.1,63.1,4.1126328592,0.095281,43.1632,17.1,64.4,4.7533042368,0.110124,43.1632,1.82530705737887,"Lasso","Training","lasso",-1.55929323775119
"2000-2001","Region 6",NA,0.0065359477124183,0.487261146496815,0.00318471337579618,0.484076433121019,0.512738853503185,0.0286735314716922,13.5904456828207,13.0312366572655,0,0.0286735314716922,2.74667850984892,2.22873508034779,"H1","H3",1,NA,NA,NA,27.8930430435353,1.14886873588914,0.098514594631048,NA,2000-10-29,2000,1.89696,1.94202,1.75684,1.2075,1.36082,0.91064,10.94595,9.506329,0.098,0.27,0.174,4.546,5.182,1.39296,3.55,0.922,0.722,0.86574,0.459776625081847,0.265805922845695,0.112,0.376,0.51,5.83,4.728,1.49836,11.64,0.88,3.892,0.88984,0.419969635783951,0.273703440699326,1.56978,0.47344,0.406121014160847,0.221335179631023,161,153,1,152,4467,314,NA,28,NA,37.4970369199725,15.1,63.1,4.1126328592,0.095281,43.1632,17.1,64.4,4.7533042368,0.110124,43.1632,0.627079347874246,"Conditional
Random Forest","Training","party RF",-0.598405816402554
"2000-2001","Region 6",NA,0.0065359477124183,0.487261146496815,0.00318471337579618,0.484076433121019,0.512738853503185,0.0286735314716922,13.5904456828207,13.0312366572655,0,0.0286735314716922,2.74667850984892,2.22873508034779,"H1","H3",1,NA,NA,NA,27.8930430435353,1.14886873588914,0.098514594631048,NA,2000-10-29,2000,1.89696,1.94202,1.75684,1.2075,1.36082,0.91064,10.94595,9.506329,0.098,0.27,0.174,4.546,5.182,1.39296,3.55,0.922,0.722,0.86574,0.459776625081847,0.265805922845695,0.112,0.376,0.51,5.83,4.728,1.49836,11.64,0.88,3.892,0.88984,0.419969635783951,0.273703440699326,1.56978,0.47344,0.406121014160847,0.221335179631023,161,153,1,152,4467,314,NA,28,NA,37.4970369199725,15.1,63.1,4.1126328592,0.095281,43.1632,17.1,64.4,4.7533042368,0.110124,43.1632,2.17567245668852,"Lasso","Training","lasso",-2.14699892521683
"2000-2001","Region 7",NA,0.0104132155487852,0.524390243902439,0.00546058864143612,0.516490630870759,0.475609756097561,0.108874137412294,15.1354164790152,17.4512730667458,0,0.0814970824109079,1.88138587059139,2.6926308014016,"H1","H3",2,NA,NA,NA,50.6792603964567,0.560621379902851,0.442829666934641,NA,2000-12-10,2000,1.89696,1.94202,1.75684,1.2075,1.36082,0.91064,10.94595,9.506329,0.098,0.27,0.174,4.546,5.182,1.39296,3.55,0.922,0.722,0.86574,0.459776625081847,0.265805922845695,0.112,0.376,0.51,5.83,4.728,1.49836,11.64,0.88,3.892,0.88984,0.419969635783951,0.273703440699326,1.56978,0.47344,0.406121014160847,0.221335179631023,975,1075,11.194206714944,1058.80579328506,19028,2050,NA,70,NA,37.4970369199725,15.1,63.1,4.1126328592,0.095281,43.1632,17.1,64.4,4.7533042368,0.110124,43.1632,0.49686275067171,"Conditional
Random Forest","Training","party RF",-0.415365668260802
"2000-2001","Region 7",NA,0.0104132155487852,0.524390243902439,0.00546058864143612,0.516490630870759,0.475609756097561,0.108874137412294,15.1354164790152,17.4512730667458,0,0.0814970824109079,1.88138587059139,2.6926308014016,"H1","H3",2,NA,NA,NA,50.6792603964567,0.560621379902851,0.442829666934641,NA,2000-12-10,2000,1.89696,1.94202,1.75684,1.2075,1.36082,0.91064,10.94595,9.506329,0.098,0.27,0.174,4.546,5.182,1.39296,3.55,0.922,0.722,0.86574,0.459776625081847,0.265805922845695,0.112,0.376,0.51,5.83,4.728,1.49836,11.64,0.88,3.892,0.88984,0.419969635783951,0.273703440699326,1.56978,0.47344,0.406121014160847,0.221335179631023,975,1075,11.194206714944,1058.80579328506,19028,2050,NA,70,NA,37.4970369199725,15.1,63.1,4.1126328592,0.095281,43.1632,17.1,64.4,4.7533042368,0.110124,43.1632,1.81714055087899,"Lasso","Training","lasso",-1.73564346846808
